index,org_code,period,attendances,breaches
9683,RTF,Dec-18,"9,198.0","1,091.0"
9687,RW6,Dec-18,"22,606.0","6,722.0"
9691,RQ6,Dec-18,"9,022.0","3,010.0"
9694,RM3,Dec-18,"8,645.0","1,998.0"
9697,RCU,Dec-18,"5,206.0",141.0
9699,RHQ,Dec-18,"9,273.0","2,765.0"
9703,RTR,Dec-18,"10,665.0",782.0
9705,RE9,Dec-18,"5,491.0",486.0
9707,RVY,Dec-18,"6,805.0","1,011.0"
9709,RBN,Dec-18,"9,514.0","3,004.0"
9710,RWJ,Dec-18,"7,057.0","2,203.0"
9712,RMP,Dec-18,"6,922.0",902.0
9714,RTD,Dec-18,"9,971.0",902.0
9717,RFR,Dec-18,"8,553.0","1,341.0"
9719,RTX,Dec-18,"7,775.0","1,591.0"
9722,RWW,Dec-18,"6,258.0","2,064.0"
9725,RBL,Dec-18,"7,168.0","2,612.0"
9728,RRF,Dec-18,"6,880.0","1,699.0"
9730,RCB,Dec-18,"10,198.0","2,036.0"
9732,RTK,Dec-18,"9,096.0","2,039.0"
9737,RXH,Dec-18,"13,061.0","2,974.0"
9740,RXQ,Dec-18,"6,461.0","1,248.0"
9743,RN7,Dec-18,"9,351.0","2,022.0"
9746,RVV,Dec-18,"14,948.0","3,709.0"
9748,RXC,Dec-18,"9,550.0",966.0
9752,RDU,Dec-18,"20,418.0","2,605.0"
9753,RN5,Dec-18,"9,564.0","2,349.0"
9757,R1F,Dec-18,"3,681.0",816.0
9760,RWF,Dec-18,"12,686.0","1,585.0"
9762,RPA,Dec-18,"7,446.0","1,896.0"
9765,RTH,Dec-18,"11,436.0","1,681.0"
9768,RHU,Dec-18,"9,936.0","2,843.0"
9772,RHW,Dec-18,"9,423.0","1,587.0"
9775,RA2,Dec-18,"6,215.0",873.0
9780,RTP,Dec-18,"8,070.0",988.0
9783,RHM,Dec-18,"8,753.0","1,032.0"
9786,RYR,Dec-18,"12,065.0",914.0
9791,RBD,Dec-18,"3,921.0",408.0
9795,RTE,Dec-18,"12,638.0","1,574.0"
9796,RN3,Dec-18,"6,883.0","1,612.0"
9798,RVJ,Dec-18,"7,706.0","1,166.0"
9799,RBZ,Dec-18,"3,890.0",725.0
9803,RD3,Dec-18,"5,447.0",758.0
9805,REF,Dec-18,"6,341.0","1,117.0"
9807,RH8,Dec-18,"7,589.0","1,090.0"
9809,RD1,Dec-18,"6,073.0","1,337.0"
9811,RNZ,Dec-18,"3,980.0",384.0
9817,RBA,Dec-18,"6,246.0",597.0
9819,RDZ,Dec-18,"6,159.0",839.0
9822,RA9,Dec-18,"5,961.0","1,045.0"
9824,RA7,Dec-18,"10,065.0","1,960.0"
9826,RK9,Dec-18,"8,635.0","1,948.0"
9829,RA3,Dec-18,"3,911.0",889.0
9832,RA4,Dec-18,"4,896.0",179.0
9833,RF4,Nov-18,"16,897.0","5,087.0"
9836,R1H,Nov-18,"27,483.0","5,934.0"
9842,RQM,Nov-18,"18,987.0","1,552.0"
9844,RJ6,Nov-18,"6,707.0","2,624.0"
9847,RVR,Nov-18,"12,659.0","1,415.0"
9850,RJ1,Nov-18,"13,910.0","2,360.0"
9854,RQX,Nov-18,"10,392.0",516.0
9856,RYJ,Nov-18,"9,865.0","2,278.0"
9859,RJZ,Nov-18,"16,157.0","5,577.0"
9862,RAX,Nov-18,"9,667.0","1,340.0"
9864,RJ2,Nov-18,"13,926.0","3,176.0"
9866,R1K,Nov-18,"12,797.0","3,234.0"
9870,RAP,Nov-18,"8,683.0","1,600.0"
9873,RAL,Nov-18,"20,486.0","3,525.0"
9875,RJ7,Nov-18,"13,207.0","2,122.0"
9877,RAS,Nov-18,"5,982.0","2,200.0"
9881,RRV,Nov-18,"12,294.0","1,979.0"
9883,RKE,Nov-18,"9,245.0","1,061.0"
9886,RDD,Nov-18,"13,182.0",651.0
9887,RC1,Nov-18,"6,328.0",643.0
9890,RQ3,Nov-18,"5,793.0","1,211.0"
9891,RGT,Nov-18,"10,377.0","2,204.0"
9893,RFS,Nov-18,"5,784.0",598.0
9899,RWH,Nov-18,"9,437.0","1,294.0"
9901,RDE,Nov-18,"15,696.0","1,524.0"
9905,RLT,Nov-18,"6,940.0","1,510.0"
9908,RGP,Nov-18,"5,686.0",355.0
9910,RNQ,Nov-18,"8,048.0","1,509.0"
9914,RC9,Nov-18,"9,322.0",317.0
9919,RQ8,Nov-18,"8,498.0","1,704.0"
9921,RD8,Nov-18,"7,090.0",922.0
9923,RM1,Nov-18,"9,116.0","2,241.0"
9925,RGN,Nov-18,"12,473.0","2,033.0"
9927,RNS,Nov-18,"8,802.0","1,571.0"
9932,RX1,Nov-18,"13,026.0","4,972.0"
9939,RXK,Nov-18,"13,262.0","3,373.0"
9942,RK5,Nov-18,"8,695.0",848.0
9944,RXW,Nov-18,"9,166.0","3,492.0"
9949,RJC,Nov-18,"5,821.0",298.0
9951,RAJ,Nov-18,"6,929.0","1,559.0"
9954,RNA,Nov-18,"9,147.0","2,467.0"
9956,RQW,Nov-18,"9,296.0","2,540.0"
9957,RCX,Nov-18,"5,640.0","1,236.0"
9958,RL4,Nov-18,"11,609.0","2,005.0"
9960,RWD,Nov-18,"12,040.0","4,858.0"
9962,RRK,Nov-18,"30,645.0","8,120.0"
9964,RKB,Nov-18,"12,660.0","1,889.0"
9967,RTG,Nov-18,"17,041.0","3,735.0"
9969,RWE,Nov-18,"20,405.0","6,016.0"
9971,RJE,Nov-18,"14,928.0","3,023.0"
9974,RBK,Nov-18,"6,781.0","1,729.0"
9977,RWG,Nov-18,"8,683.0","2,631.0"
9979,RGR,Nov-18,"5,583.0",328.0
9981,RWP,Nov-18,"10,227.0","3,894.0"
9983,RLQ,Nov-18,"4,952.0","1,447.0"
9985,REM,Nov-18,"7,439.0","2,062.0"
9987,RCF,Nov-18,"4,731.0",362.0
9990,RBS,Nov-18,"5,773.0",359.0
9991,RFF,Nov-18,"7,969.0",204.0
9992,RXL,Nov-18,"6,190.0","2,303.0"
9994,RMC,Nov-18,"8,910.0","1,559.0"
9996,RAE,Nov-18,"10,595.0","2,938.0"
10000,RWY,Nov-18,"12,240.0","1,133.0"
10001,RLN,Nov-18,"8,422.0",834.0
10004,RJR,Nov-18,"5,959.0","1,009.0"
10006,RXP,Nov-18,"10,858.0","1,627.0"
10008,RP5,Nov-18,"11,538.0",995.0
10012,RJN,Nov-18,"3,787.0",603.0
10014,RXR,Nov-18,"9,660.0","2,879.0"
10017,RR7,Nov-18,"7,787.0",602.0
10020,RCD,Nov-18,"4,215.0",319.0
10022,RWA,Nov-18,"11,495.0","2,082.0"
10024,RXN,Nov-18,"4,309.0","1,809.0"
10026,RR8,Nov-18,"17,084.0","3,396.0"
10029,R0A,Nov-18,"21,784.0","5,073.0"
10033,RBT,Nov-18,"5,645.0",884.0
10035,RXF,Nov-18,"17,221.0","3,060.0"
10039,RNL,Nov-18,"7,733.0",607.0
10041,RVW,Nov-18,"3,791.0",319.0
10045,RJL,Nov-18,"11,851.0","1,562.0"
10046,RTF,Nov-18,"8,758.0",898.0
10050,RW6,Nov-18,"22,439.0","5,062.0"
10054,RQ6,Nov-18,"9,120.0","2,677.0"
10057,RM3,Nov-18,"8,336.0","1,279.0"
10060,RCU,Nov-18,"5,191.0",160.0
10062,RHQ,Nov-18,"8,921.0","2,347.0"
10066,RTR,Nov-18,"10,578.0",534.0
10068,RE9,Nov-18,"5,206.0",250.0
10070,RVY,Nov-18,"7,197.0","1,059.0"
10072,RBN,Nov-18,"9,782.0","2,713.0"
10073,RWJ,Nov-18,"7,352.0","2,448.0"
10075,RMP,Nov-18,"7,226.0",970.0
10077,RTD,Nov-18,"10,379.0",727.0
10080,RFR,Nov-18,"8,313.0",931.0
10082,RTX,Nov-18,"7,853.0","1,241.0"
10085,RWW,Nov-18,"6,574.0","1,770.0"
10088,RBL,Nov-18,"7,336.0","2,587.0"
10091,RRF,Nov-18,"7,385.0","1,546.0"
10093,RCB,Nov-18,"10,062.0","1,667.0"
10095,RTK,Nov-18,"9,011.0","1,758.0"
10100,RXH,Nov-18,"13,158.0","2,788.0"
10103,RXQ,Nov-18,"6,741.0","1,416.0"
10106,RN7,Nov-18,"9,339.0","1,619.0"
10109,RVV,Nov-18,"14,582.0","3,275.0"
10111,RXC,Nov-18,"9,853.0",881.0
10115,RDU,Nov-18,"20,451.0","2,879.0"
10116,RN5,Nov-18,"9,701.0","2,266.0"
10120,R1F,Nov-18,"3,810.0","1,262.0"
10123,RWF,Nov-18,"12,793.0","1,397.0"
10125,RPA,Nov-18,"7,506.0","1,669.0"
10128,RTH,Nov-18,"11,821.0","1,893.0"
10131,RHU,Nov-18,"9,692.0","2,299.0"
10135,RHW,Nov-18,"9,741.0","1,351.0"
10138,RA2,Nov-18,"6,370.0",953.0
10143,RTP,Nov-18,"8,165.0",646.0
10146,RHM,Nov-18,"8,681.0","1,182.0"
10149,RYR,Nov-18,"11,648.0",526.0
10154,RBD,Nov-18,"3,796.0",291.0
10158,RTE,Nov-18,"12,230.0","1,069.0"
10159,RN3,Nov-18,"6,860.0","1,196.0"
10161,RVJ,Nov-18,"7,700.0","1,786.0"
10162,RBZ,Nov-18,"3,708.0",668.0
10166,RD3,Nov-18,"5,489.0",648.0
10168,REF,Nov-18,"6,075.0","1,142.0"
10170,RH8,Nov-18,"7,929.0","1,133.0"
10172,RD1,Nov-18,"5,859.0","1,598.0"
10174,RNZ,Nov-18,"3,931.0",670.0
10179,RBA,Nov-18,"5,973.0",603.0
10181,RDZ,Nov-18,"5,994.0",767.0
10184,RA9,Nov-18,"6,053.0","1,557.0"
10186,RA7,Nov-18,"10,137.0","1,854.0"
10188,RK9,Nov-18,"8,414.0","2,333.0"
10191,RA3,Nov-18,"3,963.0",665.0
10194,RA4,Nov-18,"4,733.0",115.0
10195,RF4,Oct-18,"16,552.0","4,513.0"
10198,R1H,Oct-18,"27,167.0","5,641.0"
10204,RQM,Oct-18,"19,002.0","1,264.0"
10206,RJ6,Oct-18,"6,649.0","1,933.0"
10209,RVR,Oct-18,"12,604.0","1,270.0"
10212,RJ1,Oct-18,"14,011.0","2,405.0"
10216,RQX,Oct-18,"10,421.0",413.0
10218,RYJ,Oct-18,"10,011.0","2,200.0"
10221,RJZ,Oct-18,"16,260.0","4,709.0"
10224,RAX,Oct-18,"9,590.0",875.0
10226,RJ2,Oct-18,"13,361.0","2,605.0"
10228,R1K,Oct-18,"12,332.0","2,567.0"
10232,RAP,Oct-18,"8,452.0","1,854.0"
10235,RAL,Oct-18,"20,167.0","2,936.0"
10237,RJ7,Oct-18,"13,449.0","1,470.0"
10239,RAS,Oct-18,"5,564.0","1,998.0"
10244,RRV,Oct-18,"12,355.0","1,647.0"
10246,RKE,Oct-18,"9,082.0","1,072.0"
10249,RDD,Oct-18,"13,169.0",726.0
10250,RC1,Oct-18,"6,074.0",623.0
10253,RQ3,Oct-18,"5,285.0",465.0
10254,RGT,Oct-18,"10,193.0","1,914.0"
10256,RFS,Oct-18,"6,081.0",967.0
10262,RWH,Oct-18,"9,718.0","1,724.0"
10264,RDE,Oct-18,"16,076.0","1,054.0"
10268,RLT,Oct-18,"6,953.0","1,140.0"
10271,RGP,Oct-18,"5,966.0",636.0
10273,RNQ,Oct-18,"7,872.0","1,026.0"
10277,RC9,Oct-18,"8,867.0",200.0
10282,RQ8,Oct-18,"8,516.0","1,150.0"
10284,RD8,Oct-18,"7,374.0","1,175.0"
10286,RM1,Oct-18,"9,399.0","1,817.0"
10288,RGN,Oct-18,"12,219.0",968.0
10290,RNS,Oct-18,"8,636.0","1,465.0"
10295,RX1,Oct-18,"13,035.0","4,311.0"
10302,RXK,Oct-18,"13,183.0","3,263.0"
10305,RK5,Oct-18,"8,917.0",680.0
10307,RXW,Oct-18,"9,372.0","3,291.0"
10312,RJC,Oct-18,"5,877.0",149.0
10314,RAJ,Oct-18,"7,125.0",821.0
10317,RNA,Oct-18,"8,930.0","1,704.0"
10319,RQW,Oct-18,"8,868.0","1,318.0"
10320,RCX,Oct-18,"5,572.0",889.0
10321,RL4,Oct-18,"11,771.0","1,541.0"
10323,RWD,Oct-18,"12,288.0","4,319.0"
10325,RRK,Oct-18,"30,570.0","7,089.0"
10327,RKB,Oct-18,"12,519.0","1,937.0"
10330,RTG,Oct-18,"17,169.0","2,911.0"
10332,RWE,Oct-18,"19,610.0","4,602.0"
10334,RJE,Oct-18,"15,139.0","2,737.0"
10337,RBK,Oct-18,"6,637.0","1,307.0"
10340,RWG,Oct-18,"8,523.0","1,919.0"
10342,RGR,Oct-18,"5,821.0",422.0
10344,RWP,Oct-18,"10,563.0","4,098.0"
10346,RLQ,Oct-18,"5,153.0","1,403.0"
10348,REM,Oct-18,"7,676.0","1,656.0"
10350,RCF,Oct-18,"5,019.0",435.0
10353,RBS,Oct-18,"5,428.0",493.0
10354,RFF,Oct-18,"8,156.0",377.0
10355,RXL,Oct-18,"6,577.0","2,706.0"
10357,RMC,Oct-18,"9,004.0",866.0
10359,RAE,Oct-18,"10,640.0","2,255.0"
10363,RWY,Oct-18,"12,914.0","1,251.0"
10364,RLN,Oct-18,"8,345.0",980.0
10367,RJR,Oct-18,"6,192.0","1,150.0"
10369,RXP,Oct-18,"11,185.0","1,288.0"
10371,RP5,Oct-18,"11,987.0","1,140.0"
10375,RJN,Oct-18,"4,080.0",981.0
10377,RXR,Oct-18,"9,912.0","2,426.0"
10380,RR7,Oct-18,"8,003.0",630.0
10383,RCD,Oct-18,"4,464.0",232.0
10385,RWA,Oct-18,"11,602.0",965.0
10387,RXN,Oct-18,"6,519.0","2,007.0"
10389,RR8,Oct-18,"17,884.0","3,721.0"
10392,R0A,Oct-18,"22,171.0","6,021.0"
10396,RBT,Oct-18,"5,998.0","1,162.0"
10398,RXF,Oct-18,"17,824.0","3,460.0"
10402,RNL,Oct-18,"8,047.0",818.0
10404,RVW,Oct-18,"3,898.0",469.0
10408,RJL,Oct-18,"12,088.0","1,641.0"
10409,RTF,Oct-18,"9,077.0",616.0
10413,RW6,Oct-18,"23,546.0","4,460.0"
10417,RQ6,Oct-18,"8,172.0","2,609.0"
10420,RM3,Oct-18,"8,787.0","1,559.0"
10423,RCU,Oct-18,"5,016.0",180.0
10425,RHQ,Oct-18,"9,504.0","2,015.0"
10429,RTR,Oct-18,"11,198.0",497.0
10431,RE9,Oct-18,"5,247.0",171.0
10433,RVY,Oct-18,"7,142.0","1,155.0"
10435,RBN,Oct-18,"9,889.0","1,569.0"
10436,RWJ,Oct-18,"7,337.0","2,409.0"
10438,RMP,Oct-18,"7,494.0",818.0
10440,RTD,Oct-18,"10,812.0",793.0
10443,RFR,Oct-18,"8,404.0",949.0
10445,RTX,Oct-18,"8,161.0","1,393.0"
10448,RWW,Oct-18,"6,823.0","1,684.0"
10451,RBL,Oct-18,"7,883.0","2,404.0"
10454,RRF,Oct-18,"7,114.0","1,267.0"
10456,RCB,Oct-18,"10,423.0","1,512.0"
10458,RTK,Oct-18,"8,528.0","1,846.0"
10464,RXH,Oct-18,"13,588.0","2,825.0"
10467,RXQ,Oct-18,"6,525.0","1,461.0"
10470,RN7,Oct-18,"9,249.0","1,353.0"
10473,RVV,Oct-18,"15,212.0","3,593.0"
10475,RXC,Oct-18,"10,069.0",677.0
10479,RDU,Oct-18,"20,202.0","2,207.0"
10480,RN5,Oct-18,"9,571.0","2,058.0"
10484,R1F,Oct-18,"3,713.0",858.0
10487,RWF,Oct-18,"12,861.0","1,456.0"
10492,RTH,Oct-18,"11,414.0","1,422.0"
10495,RHU,Oct-18,"10,195.0","3,063.0"
10499,RHW,Oct-18,"9,827.0","1,415.0"
10502,RA2,Oct-18,"6,395.0",879.0
10506,RTP,Oct-18,"8,076.0",606.0
10509,RHM,Oct-18,"8,857.0","1,599.0"
10512,RYR,Oct-18,"11,970.0",797.0
10517,RBD,Oct-18,"3,911.0",189.0
10521,RTE,Oct-18,"12,610.0","1,193.0"
10522,RN3,Oct-18,"7,054.0","1,479.0"
10524,RVJ,Oct-18,"7,848.0","1,343.0"
10525,RBZ,Oct-18,"3,948.0",629.0
10529,RD3,Oct-18,"5,660.0",444.0
10531,REF,Oct-18,"6,479.0","1,119.0"
10533,RH8,Oct-18,"7,942.0","1,022.0"
10535,RD1,Oct-18,"6,440.0","1,363.0"
10537,RNZ,Oct-18,"4,108.0",752.0
10542,RBA,Oct-18,"6,220.0",623.0
10544,RDZ,Oct-18,"6,282.0",526.0
10547,RA9,Oct-18,"6,241.0","1,378.0"
10549,RA7,Oct-18,"10,265.0","1,320.0"
10551,RK9,Oct-18,"8,716.0","2,664.0"
10554,RA3,Oct-18,"4,133.0",525.0
10557,RA4,Oct-18,"4,502.0",108.0
10558,RF4,Sep-18,"16,309.0","4,165.0"
10561,R1H,Sep-18,"25,934.0","5,160.0"
10567,RQM,Sep-18,"17,777.0","1,255.0"
10569,RJ6,Sep-18,"6,434.0","1,924.0"
10572,RVR,Sep-18,"12,403.0",764.0
10575,RJ1,Sep-18,"13,090.0","2,402.0"
10579,RQX,Sep-18,"10,120.0",478.0
10581,RYJ,Sep-18,"9,426.0","2,469.0"
10584,RJZ,Sep-18,"15,758.0","4,992.0"
10587,RAX,Sep-18,"9,158.0","1,183.0"
10589,RJ2,Sep-18,"12,446.0","2,776.0"
10591,R1K,Sep-18,"11,594.0","2,209.0"
10595,RAP,Sep-18,"7,828.0","1,895.0"
10598,RAL,Sep-18,"19,076.0","2,983.0"
10600,RJ7,Sep-18,"13,023.0","1,398.0"
10602,RAS,Sep-18,"5,333.0","1,831.0"
10608,RRV,Sep-18,"11,241.0","1,891.0"
10610,RKE,Sep-18,"8,897.0",930.0
10613,RDD,Sep-18,"12,338.0",399.0
10614,RC1,Sep-18,"6,303.0",569.0
10617,RQ3,Sep-18,"4,569.0",372.0
10618,RGT,Sep-18,"9,638.0","1,850.0"
10620,RFS,Sep-18,"5,867.0",646.0
10626,RWH,Sep-18,"8,893.0","1,662.0"
10628,RDE,Sep-18,"15,322.0",939.0
10632,RLT,Sep-18,"6,987.0",944.0
10635,RGP,Sep-18,"5,879.0",472.0
10637,RNQ,Sep-18,"7,492.0","1,252.0"
10641,RC9,Sep-18,"8,812.0",189.0
10646,RQ8,Sep-18,"8,434.0","1,545.0"
10648,RD8,Sep-18,"7,456.0","1,035.0"
10650,RM1,Sep-18,"9,183.0","2,254.0"
10652,RGN,Sep-18,"12,300.0","1,603.0"
10654,RNS,Sep-18,"8,666.0","1,206.0"
10659,RX1,Sep-18,"12,224.0","3,390.0"
10666,RXK,Sep-18,"13,581.0","3,004.0"
10669,RK5,Sep-18,"8,568.0",385.0
10671,RXW,Sep-18,"9,151.0","3,252.0"
10676,RJC,Sep-18,"5,714.0",326.0
10678,RAJ,Sep-18,"7,285.0",806.0
10681,RNA,Sep-18,"8,832.0","2,011.0"
10683,RQW,Sep-18,"8,678.0","1,845.0"
10684,RCX,Sep-18,"5,672.0","1,013.0"
10685,RL4,Sep-18,"11,336.0","1,493.0"
10687,RWD,Sep-18,"11,990.0","4,086.0"
10689,RRK,Sep-18,"29,915.0","6,599.0"
10691,RKB,Sep-18,"11,907.0","1,714.0"
10694,RTG,Sep-18,"16,552.0","3,617.0"
10696,RWE,Sep-18,"18,696.0","4,151.0"
10698,RJE,Sep-18,"14,587.0","3,711.0"
10701,RBK,Sep-18,"6,204.0","1,889.0"
10704,RWG,Sep-18,"8,075.0","2,455.0"
10706,RGR,Sep-18,"5,467.0",248.0
10708,RWP,Sep-18,"10,313.0","3,578.0"
10710,RLQ,Sep-18,"4,917.0","1,245.0"
10712,REM,Sep-18,"7,388.0","1,965.0"
10714,RCF,Sep-18,"4,905.0",556.0
10717,RBS,Sep-18,"4,731.0",295.0
10718,RFF,Sep-18,"7,554.0",102.0
10719,RXL,Sep-18,"6,251.0","2,232.0"
10721,RMC,Sep-18,"8,633.0","1,223.0"
10723,RAE,Sep-18,"10,215.0","2,093.0"
10727,RWY,Sep-18,"12,390.0","1,285.0"
10728,RLN,Sep-18,"8,116.0","1,129.0"
10731,RJR,Sep-18,"6,048.0",649.0
10733,RXP,Sep-18,"10,720.0","2,017.0"
10735,RP5,Sep-18,"11,514.0",892.0
10739,RJN,Sep-18,"3,924.0",752.0
10741,RXR,Sep-18,"9,202.0","2,639.0"
10744,RR7,Sep-18,"7,520.0",378.0
10747,RCD,Sep-18,"4,234.0",236.0
10749,RWA,Sep-18,"10,928.0","1,078.0"
10751,RXN,Sep-18,"6,338.0","1,741.0"
10753,RR8,Sep-18,"16,525.0","2,897.0"
10756,R0A,Sep-18,"20,679.0","4,363.0"
10760,RBT,Sep-18,"5,516.0","1,149.0"
10762,RXF,Sep-18,"17,219.0","3,544.0"
10766,RNL,Sep-18,"7,731.0",564.0
10768,RVW,Sep-18,"3,682.0",374.0
10772,RJL,Sep-18,"11,598.0","1,256.0"
10773,RTF,Sep-18,"8,683.0",817.0
10777,RW6,Sep-18,"21,893.0","4,163.0"
10781,RQ6,Sep-18,"7,676.0","2,471.0"
10784,RM3,Sep-18,"8,090.0","1,161.0"
10787,RCU,Sep-18,"4,459.0",154.0
10789,RHQ,Sep-18,"9,170.0","2,291.0"
10793,RTR,Sep-18,"10,607.0",461.0
10795,RE9,Sep-18,"5,135.0",199.0
10797,RVY,Sep-18,"6,789.0",894.0
10799,RBN,Sep-18,"9,202.0","1,917.0"
10800,RWJ,Sep-18,"7,447.0","2,404.0"
10802,RMP,Sep-18,"7,228.0",890.0
10804,RTD,Sep-18,"9,645.0",644.0
10807,RFR,Sep-18,"8,033.0","1,232.0"
10809,RTX,Sep-18,"7,662.0","1,361.0"
10812,RWW,Sep-18,"6,352.0","1,602.0"
10815,RBL,Sep-18,"7,587.0","2,346.0"
10818,RRF,Sep-18,"6,706.0",969.0
10820,RCB,Sep-18,"10,174.0","1,629.0"
10822,RTK,Sep-18,"8,036.0","1,784.0"
10828,RXH,Sep-18,"12,924.0","2,425.0"
10831,RXQ,Sep-18,"6,608.0","1,333.0"
10834,RN7,Sep-18,"8,954.0","1,283.0"
10837,RVV,Sep-18,"14,143.0","4,074.0"
10839,RXC,Sep-18,"10,245.0",927.0
10843,RDU,Sep-18,"19,859.0","2,057.0"
10844,RN5,Sep-18,"9,334.0","1,461.0"
10848,R1F,Sep-18,"3,859.0",863.0
10851,RWF,Sep-18,"12,627.0",951.0
10853,RPA,Sep-18,"7,529.0","1,465.0"
10856,RTH,Sep-18,"11,146.0","1,570.0"
10859,RHU,Sep-18,"9,753.0","2,471.0"
10863,RHW,Sep-18,"9,263.0",661.0
10866,RA2,Sep-18,"6,032.0",403.0
10870,RTP,Sep-18,"7,840.0",378.0
10873,RHM,Sep-18,"8,560.0","1,954.0"
10876,RYR,Sep-18,"11,828.0",608.0
10881,RBD,Sep-18,"3,949.0",219.0
10885,RTE,Sep-18,"12,488.0","1,373.0"
10886,RN3,Sep-18,"6,863.0",862.0
10888,RVJ,Sep-18,"7,805.0","1,826.0"
10889,RBZ,Sep-18,"3,989.0",860.0
10893,RD3,Sep-18,"5,607.0",767.0
10895,REF,Sep-18,"6,559.0","1,520.0"
10897,RH8,Sep-18,"7,679.0","1,137.0"
10899,RD1,Sep-18,"6,326.0","1,043.0"
10901,RNZ,Sep-18,"4,050.0",700.0
10906,RBA,Sep-18,"6,238.0",475.0
10908,RDZ,Sep-18,"6,343.0",614.0
10911,RA9,Sep-18,"6,162.0","1,539.0"
10913,RA7,Sep-18,"9,515.0","1,667.0"
10915,RK9,Sep-18,"8,544.0","2,675.0"
10918,RA3,Sep-18,"4,065.0",649.0
10921,RA4,Sep-18,"4,617.0",142.0
10922,RF4,Aug-18,"15,473.0","3,433.0"
10925,R1H,Aug-18,"25,099.0","4,820.0"
10931,RQM,Aug-18,"16,715.0","1,073.0"
10933,RJ6,Aug-18,"6,093.0","2,313.0"
10936,RVR,Aug-18,"11,737.0",679.0
10939,RJ1,Aug-18,"12,819.0","1,793.0"
10943,RQX,Aug-18,"9,696.0",393.0
10945,RYJ,Aug-18,"9,501.0","2,513.0"
10948,RJZ,Aug-18,"15,338.0","3,990.0"
10951,RAX,Aug-18,"8,748.0",964.0
10953,RJ2,Aug-18,"11,960.0","2,363.0"
10955,R1K,Aug-18,"11,123.0","2,011.0"
10959,RAP,Aug-18,"7,590.0","1,541.0"
10962,RAL,Aug-18,"18,378.0","1,937.0"
10964,RJ7,Aug-18,"12,596.0","1,240.0"
10966,RAS,Aug-18,"5,084.0","2,349.0"
10972,RRV,Aug-18,"11,221.0","1,386.0"
10974,RKE,Aug-18,"8,159.0",814.0
10977,RDD,Aug-18,"12,181.0",447.0
10978,RC1,Aug-18,"6,290.0",819.0
10981,RQ3,Aug-18,"3,663.0",48.0
10982,RGT,Aug-18,"9,662.0","1,550.0"
10984,RFS,Aug-18,"5,961.0",657.0
10990,RWH,Aug-18,"8,850.0","1,976.0"
10992,RDE,Aug-18,"15,569.0","1,304.0"
10996,RLT,Aug-18,"6,818.0",822.0
10999,RGP,Aug-18,"6,647.0",627.0
11001,RNQ,Aug-18,"7,495.0",805.0
11005,RC9,Aug-18,"8,603.0",319.0
11010,RQ8,Aug-18,"8,235.0","1,055.0"
11012,RD8,Aug-18,"6,945.0",588.0
11014,RM1,Aug-18,"9,426.0","2,143.0"
11016,RGN,Aug-18,"12,395.0","1,905.0"
11018,RNS,Aug-18,"8,288.0",889.0
11023,RX1,Aug-18,"11,859.0","3,421.0"
11030,RXK,Aug-18,"13,242.0","2,984.0"
11033,RK5,Aug-18,"8,536.0",565.0
11035,RXW,Aug-18,"9,372.0","2,812.0"
11040,RJC,Aug-18,"5,583.0",215.0
11042,RAJ,Aug-18,"7,030.0",949.0
11045,RNA,Aug-18,"8,360.0","1,622.0"
11047,RQW,Aug-18,"8,373.0","1,544.0"
11048,RCX,Aug-18,"6,051.0","1,087.0"
11049,RL4,Aug-18,"10,965.0","1,170.0"
11051,RWD,Aug-18,"12,383.0","3,812.0"
11053,RRK,Aug-18,"29,102.0","5,983.0"
11055,RKB,Aug-18,"11,456.0","2,619.0"
11058,RTG,Aug-18,"15,994.0","2,482.0"
11060,RWE,Aug-18,"18,073.0","4,682.0"
11062,RJE,Aug-18,"15,000.0","2,005.0"
11065,RBK,Aug-18,"6,074.0","1,756.0"
11068,RWG,Aug-18,"7,555.0","1,928.0"
11070,RGR,Aug-18,"5,691.0",755.0
11072,RWP,Aug-18,"10,358.0","3,856.0"
11074,RLQ,Aug-18,"5,004.0","1,224.0"
11076,REM,Aug-18,"7,719.0","1,545.0"
11078,RCF,Aug-18,"4,968.0",591.0
11081,RBS,Aug-18,"3,873.0",62.0
11082,RFF,Aug-18,"7,630.0",214.0
11083,RXL,Aug-18,"6,559.0","3,159.0"
11085,RMC,Aug-18,"8,635.0","1,109.0"
11087,RAE,Aug-18,"9,826.0","1,479.0"
11091,RWY,Aug-18,"12,311.0","1,089.0"
11092,RLN,Aug-18,"8,043.0","1,337.0"
11095,RJR,Aug-18,"6,068.0",843.0
11097,RXP,Aug-18,"10,587.0","1,521.0"
11099,RP5,Aug-18,"11,268.0","1,041.0"
11103,RJN,Aug-18,"3,851.0",770.0
11105,RXR,Aug-18,"9,107.0","3,182.0"
11108,RR7,Aug-18,"7,502.0",446.0
11111,RCD,Aug-18,"4,222.0",299.0
11113,RWA,Aug-18,"11,090.0","1,392.0"
11115,RXN,Aug-18,"6,266.0","1,617.0"
11117,RR8,Aug-18,"16,021.0","2,415.0"
11120,R0A,Aug-18,"19,925.0","3,369.0"
11124,RBT,Aug-18,"5,528.0",965.0
11126,RXF,Aug-18,"16,852.0","2,869.0"
11130,RNL,Aug-18,"7,843.0",860.0
11132,RVW,Aug-18,"3,565.0",311.0
11136,RJL,Aug-18,"11,972.0","1,554.0"
